"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,0.6,0.6
1962,-0.8,-0.8
1963,0.6,0.6
1964,-0.7,-0.7
1965,2.1,2.1
1966,0.6,0.6
1967,-0.6,-0.6
1968,-2.3,-2.3
1969,-0.8,-0.8
1970,-0.7,-0.7
1971,-0.4,-0.4
1972,0.6,0.6
1973,-1.0,-1.0
1974,0.3,0.3
1975,0.1,0.1
1976,-0.2,-0.2
1977,0.4,0.4
1978,0.7,0.7
1979,-0.1,-0.1
1980,0.7,0.7
1981,0.5,0.5
1982,1.7,1.7
1983,0.0,-0.0
1984,1.6,1.6
1985,-0.5,-0.5
1986,0.8,0.8
1987,1.5,1.5
1988,-1.8,-1.8
1989,-1.0,-1.0
1990,-0.9,-0.9
1991,1.3,1.3
1992,1.4,1.4
1993,-0.3,-0.3
1994,-0.6,-0.6
1995,-0.4,-0.4
1996,-0.9,-0.9
1997,2.0,2.0
1998,-2.2,-2.2
1999,0.0,-0.0
2000,0.9,0.9
2001,0.7,0.7
2002,1.7,1.7
2003,-0.4,-0.4
2004,0.3,0.3
2005,0.5,0.5
2006,0.7,0.7
2007,-1.0,-1.0
2008,0.8,0.8
2009,-0.4,-0.4
2010,-0.9,-0.9
2011,-0.3,-0.3
2012,0.2,0.2
2013,-0.4,-0.4
2014,-0.4,-0.4
2015,-0.1,-0.1
2016,-0.2,-0.2
2017,0.6,0.6
2018,-0.9,-0.9
2019,-2.4,-2.4
2020,-0.5,-0.5
Tendencia Lineal por Decada,,-0.1   (u.e. / Decada)
