"Indice Climatico y Tendencia 
 
 Indice precipitacion anual 
 
 Indice de precipitacion anual que corresponde a la suma de la precipitacion sobre 1 milimetro.",,
Ano,Valor (mm),Anomalia (mm)
1971,671.1,-50.5
1972,550.9,-170.7
1973,611.8,-109.8
1974,649.2,-72.4
1975,617.2,-104.4
1976,768.0,46.4
1977,1006.4,284.8
1978,587.4,-134.2
1979,873.7,152.1
1980,1178.3,456.7
1981,680.3,-41.3
1982,565.4,-156.2
1983,737.4,15.8
1984,542.1,-179.5
1985,629.8,-91.8
1986,783.6,62.0
1987,630.9,-90.7
1988,580.5,-141.1
1989,841.7,120.1
1990,926.5,204.9
1991,838.7,117.1
1992,774.1,52.5
1993,514.4,-207.2
1994,807.6,86.0
1995,698.7,-22.9
1996,960.4,238.8
1997,681.8,-39.8
1998,930.3,208.7
1999,601.8,-119.8
2000,678.6,-43.0
2001,540.0,-181.6
2002,851.3,129.7
2003,876.2,154.6
2004,574.7,-146.9
2005,653.1,-68.5
2006,735.7,14.1
2007,316.6,-405.0
2008,532.0,-189.6
2009,869.0,147.4
2010,842.7,121.1
2011,678.5,-43.1
2012,649.8,-71.8
2013,842.3,120.7
2014,893.6,172.0
2015,668.7,-52.9
2016,394.0,-327.6
2017,807.3,85.7
2018,475.2,-246.4
2019,753.4,31.8
2020,531.1,-190.5
Tendencia Lineal por Decada,,-12.9   (mm / Decada)
