"Indice Climatico y Tendencia 
 
 Indice precipitacion anual 
 
 Indice de precipitacion anual que corresponde a la suma de la precipitacion sobre 1 milimetro.",,
Ano,Valor (mm),Anomalia (mm)
1961,824.4,-218.7
1962,1068.4,25.3
1963,1336.8,293.7
1964,1295.4,252.3
1965,1490.1,447.0
1966,1505.0,461.9
1967,1190.5,147.4
1968,1167.6,124.5
1969,1306.7,263.6
1970,1160.6,117.5
1971,1192.1,149.0
1972,1030.2,-12.9
1973,821.7,-221.4
1974,864.4,-178.7
1975,972.3,-70.8
1976,965.9,-77.2
1977,1340.7,297.6
1978,974.2,-68.9
1979,1094.3,51.2
1980,1093.1,50.0
1981,900.6,-142.5
1982,769.6,-273.5
1983,708.3,-334.8
1984,695.2,-347.9
1985,896.5,-146.6
1986,1053.9,10.8
1987,776.7,-266.4
1988,786.4,-256.7
1989,890.6,-152.5
1990,1119.5,76.4
1991,999.7,-43.4
1992,804.2,-238.9
1993,887.3,-155.8
1994,1168.7,125.6
1995,966.0,-77.1
1996,1211.8,168.7
1997,1139.9,96.8
1998,939.3,-103.8
1999,835.2,-207.9
2000,901.0,-142.1
2001,1107.3,64.2
2002,1223.5,180.4
2003,1178.5,135.4
2004,1055.8,12.7
2005,1049.2,6.1
2006,1176.9,133.8
2007,660.1,-383.0
2008,899.8,-143.3
2009,1203.7,160.6
2010,1030.8,-12.3
2011,848.5,-194.6
2012,1066.6,23.5
2013,1028.1,-15.0
2014,1029.4,-13.7
2015,1016.7,-26.4
2016,501.6,-541.5
2017,1304.4,261.3
2018,962.6,-80.5
2019,760.5,-282.6
2020,1019.2,-23.9
Tendencia Lineal por Decada,,-32.2   (mm / Decada)
