"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,1.0,1.0
1962,-0.7,-0.6
1963,1.4,1.4
1964,-1.0,-1.0
1965,1.7,1.8
1966,0.7,0.7
1967,0.2,0.3
1968,-0.7,-0.6
1969,-1.9,-1.8
1970,-0.8,-0.8
1971,0.2,0.3
1972,1.5,1.5
1973,-0.1,-0.1
1974,-0.3,-0.3
1975,0.0,0.0
1976,-0.5,-0.5
1977,0.3,0.4
1978,-0.4,-0.4
1979,-2.4,-2.4
1980,0.4,0.5
1981,0.1,0.2
1982,0.2,0.3
1983,1.3,1.3
1984,1.4,1.4
1985,-0.7,-0.6
1986,-0.7,-0.6
1987,1.6,1.7
1988,-1.8,-1.7
1989,-0.1,-0.1
1990,-1.4,-1.3
1991,0.6,0.7
1992,1.6,1.7
1993,0.0,0.0
1994,-0.6,-0.6
1995,-1.6,-1.6
1996,-0.4,-0.4
1997,1.6,1.7
1998,-1.3,-1.2
1999,-0.2,-0.2
2000,0.6,0.7
2001,1.0,1.0
2002,1.5,1.5
2003,0.4,0.5
2004,0.5,0.5
2005,-0.1,-0.1
2006,0.0,0.0
2007,-1.0,-1.0
2008,0.6,0.7
2009,-0.3,-0.3
2010,0.0,0.0
2011,1.2,1.3
2012,-1.0,-1.0
2013,-0.6,-0.6
2014,0.3,0.4
2015,0.7,0.7
2016,-0.6,-0.6
2017,1.3,1.3
2018,-0.4,-0.4
2019,-1.6,-1.6
2020,-0.3,-0.3
Tendencia Lineal por Decada,,-0.0   (u.e. / Decada)
