"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,0.7,0.5
1962,-2.0,-2.2
1963,0.7,0.5
1964,-1.4,-1.6
1965,1.4,1.2
1966,0.5,0.3
1967,-0.7,-0.9
1968,-1.9,-2.1
1969,0.0,-0.2
1970,-0.6,-0.8
1971,0.0,-0.2
1972,2.2,2.0
1973,-0.5,-0.7
1974,0.8,0.6
1975,-0.2,-0.4
1976,-0.7,-0.9
1977,0.8,0.6
1978,0.9,0.7
1979,0.0,-0.2
1980,1.4,1.2
1981,0.1,-0.1
1982,1.7,1.5
1983,-0.2,-0.4
1984,1.8,1.6
1985,-0.3,-0.5
1986,1.5,1.3
1987,0.8,0.6
1988,0.0,-0.2
1989,-0.7,-0.9
1990,-0.8,-1.0
1991,0.5,0.3
1992,1.2,1.0
1993,-0.3,-0.5
1994,-0.4,-0.6
1995,-0.1,-0.3
1996,-1.3,-1.5
1997,1.2,1.0
1998,-2.4,-2.6
1999,0.1,-0.1
2000,0.4,0.2
2001,0.8,0.6
2002,1.5,1.3
2003,-0.8,-1.0
2004,0.0,-0.2
2005,1.1,0.9
2006,0.8,0.6
2007,-1.4,-1.6
2008,0.3,0.1
2009,-0.2,-0.4
2010,-0.7,-0.9
2011,-0.1,-0.3
2012,-0.7,-0.9
2013,-0.8,-1.0
2014,0.3,0.1
2015,-0.3,-0.5
2016,-1.1,-1.3
2017,0.1,-0.1
2018,-0.8,-1.0
2019,-1.6,-1.8
2020,-0.2,-0.4
Tendencia Lineal por Decada,,-0.1   (u.e. / Decada)
