"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,0.3,0.1
1962,-0.7,-0.9
1963,0.9,0.7
1964,-0.4,-0.6
1965,1.4,1.2
1966,1.3,1.1
1967,-0.7,-0.9
1968,-1.7,-1.9
1969,-0.5,-0.7
1970,-0.1,-0.3
1971,-0.1,-0.3
1972,2.3,2.1
1973,-0.3,-0.5
1974,0.8,0.6
1975,0.6,0.4
1976,-0.5,-0.7
1977,1.2,1.0
1978,0.9,0.7
1979,0.4,0.2
1980,0.8,0.6
1981,-0.3,-0.5
1982,1.8,1.6
1983,-0.4,-0.6
1984,1.3,1.1
1985,-0.7,-0.9
1986,0.7,0.5
1987,0.7,0.5
1988,-0.8,-1.0
1989,-0.9,-1.1
1990,-1.1,-1.3
1991,0.6,0.4
1992,1.4,1.2
1993,-0.3,-0.5
1994,-0.4,-0.6
1995,0.0,-0.2
1996,-1.2,-1.4
1997,1.4,1.2
1998,-2.6,-2.8
1999,0.2,-0.0
2000,0.9,0.7
2001,0.5,0.3
2002,1.5,1.3
2003,-0.4,-0.6
2004,-0.3,-0.5
2005,1.2,1.0
2006,0.5,0.3
2007,-1.2,-1.4
2008,0.2,-0.0
2009,-0.2,-0.4
2010,-1.1,-1.3
2011,-0.9,-1.1
2012,0.0,-0.2
2013,-1.3,-1.5
2014,0.1,-0.1
2015,-0.3,-0.5
2016,-0.5,-0.7
2017,0.2,-0.0
2018,-0.9,-1.1
2019,-2.7,-2.9
2020,-0.8,-1.0
Tendencia Lineal por Decada,,-0.2   (u.e. / Decada)
