"Indice Climatico y Tendencia 
 
 Indice precipitacion anual 
 
 Indice de precipitacion anual que corresponde a la suma de la precipitacion sobre 1 milimetro.",,
Ano,Valor (mm),Anomalia (mm)
1961,123.1,45.0
1962,32.6,-45.5
1963,179.4,101.3
1964,23.9,-54.2
1965,206.3,128.2
1966,109.3,31.2
1967,80.1,2.0
1968,34.0,-44.1
1969,8.5,-69.6
1970,28.9,-49.2
1971,80.1,2.0
1972,185.6,107.5
1973,58.3,-19.8
1974,47.7,-30.4
1975,67.8,-10.3
1976,43.3,-34.8
1977,83.3,5.2
1978,45.3,-32.8
1979,2.7,-75.4
1980,88.2,10.1
1981,68.3,-9.8
1982,78.8,0.7
1983,155.6,77.5
1984,176.4,98.3
1985,34.9,-43.2
1986,35.1,-43.0
1987,190.2,112.1
1988,5.7,-72.4
1989,54.4,-23.7
1990,14.8,-63.3
1991,102.1,24.0
1992,187.5,109.4
1993,58.6,-19.5
1994,29.2,-48.9
1995,6.7,-71.4
1996,45.4,-32.7
1997,194.7,116.6
1998,14.3,-63.8
1999,55.2,-22.9
2000,99.6,21.5
2001,131.7,53.6
2002,182.6,104.5
2003,89.4,11.3
2004,94.9,16.8
2005,55.0,-23.1
2006,65.1,-13.0
2007,21.4,-56.7
2008,104.2,26.1
2009,53.2,-24.9
2010,62.8,-15.3
2011,155.2,77.1
2012,22.0,-56.1
2013,38.0,-40.1
2014,78.8,0.7
2015,108.6,30.5
2016,35.8,-42.3
2017,168.0,89.9
2018,43.8,-34.3
2019,11.2,-66.9
2020,45.8,-32.3
Tendencia Lineal por Decada,,-2.4   (mm / Decada)
