"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,2.8,2.7
1962,-0.1,-0.2
1963,0.5,0.4
1964,-1.6,-1.7
1965,0.5,0.4
1966,-0.5,-0.6
1967,-1.0,-1.1
1968,0.0,-0.1
1969,0.2,0.1
1970,1.4,1.3
1971,0.3,0.2
1972,-0.6,-0.7
1973,0.0,-0.1
1974,-1.2,-1.3
1975,1.5,1.4
1976,-0.9,-1.0
1977,1.1,1.0
1978,0.2,0.1
1979,0.6,0.5
1980,0.6,0.5
1981,0.3,0.2
1982,-0.3,-0.4
1983,-1.0,-1.1
1984,0.0,-0.1
1985,0.8,0.7
1986,0.4,0.3
1987,-0.9,-1.0
1988,-0.7,-0.8
1989,-0.6,-0.7
1990,0.6,0.5
1991,0.0,-0.1
1992,0.1,0.0
1993,0.6,0.5
1994,1.6,1.5
1995,0.2,0.1
1996,0.2,0.1
1997,0.6,0.5
1998,-2.8,-2.9
1999,-0.6,-0.7
2000,-0.2,-0.3
2001,1.2,1.1
2002,2.3,2.2
2003,0.7,0.6
2004,0.2,0.1
2005,0.9,0.8
2006,1.3,1.2
2007,-1.1,-1.2
2008,0.1,0.0
2009,0.7,0.6
2010,-0.8,-0.9
2011,-1.0,-1.1
2012,0.2,0.1
2013,-0.1,-0.2
2014,-0.7,-0.8
2015,-0.3,-0.4
2016,-2.5,-2.6
2017,0.3,0.2
2018,-1.0,-1.1
2019,-0.9,-1.0
2020,-1.9,-2.0
Tendencia Lineal por Decada,,-0.1   (u.e. / Decada)
