"Indice Climatico y Tendencia 
 
 Indice precipitacion anual 
 
 Indice de precipitacion anual que corresponde a la suma de la precipitacion sobre 1 milimetro.",,
Ano,Valor (mm),Anomalia (mm)
1961,2769.3,905.2
1962,1418.9,-445.2
1963,2301.4,437.3
1964,1949.0,84.9
1965,2662.0,797.9
1966,2500.2,636.1
1967,1926.8,62.7
1968,1451.0,-413.1
1969,2149.2,285.1
1970,1813.4,-50.7
1971,2294.4,430.3
1972,2209.3,345.2
1973,1500.6,-363.5
1974,1407.1,-457.0
1975,1706.0,-158.1
1976,1662.9,-201.2
1977,2086.0,221.9
1978,1895.9,31.8
1979,1745.7,-118.4
1980,2068.9,204.8
1981,1704.9,-159.2
1982,1960.6,96.5
1983,1374.1,-490.0
1984,1777.7,-86.4
1985,1714.0,-150.1
1986,1969.2,105.1
1987,1626.3,-237.8
1988,1157.8,-706.3
1989,1377.4,-486.7
1990,1743.9,-120.2
1991,1718.1,-146.0
1992,1804.7,-59.4
1993,2348.7,484.6
1994,1666.5,-197.6
1995,1734.5,-129.6
1996,1238.6,-625.5
1997,2233.9,369.8
1998,1013.6,-850.5
1999,1490.7,-373.4
2000,2042.2,178.1
2001,1859.1,-5.0
2002,2197.5,333.4
2003,1774.5,-89.6
2004,1813.6,-50.5
2005,1959.7,95.6
2006,2054.1,190.0
2007,1253.6,-610.5
2008,1977.3,113.2
2009,1850.9,-13.2
2010,1469.5,-394.6
2011,1603.2,-260.9
2012,1725.5,-138.6
2013,1475.5,-388.6
2014,1782.2,-81.9
2015,1911.9,47.8
2016,1284.2,-579.9
2017,1690.0,-174.1
2018,1551.8,-312.3
2019,1050.3,-813.8
2020,1382.8,-481.3
Tendencia Lineal por Decada,,-85.9   (mm / Decada)
