"Indice Climatico y Tendencia 
 
 Indice precipitacion anual 
 
 Indice de precipitacion anual que corresponde a la suma de la precipitacion sobre 1 milimetro.",,
Ano,Valor (mm),Anomalia (mm)
1961,806.9,96.8
1962,452.9,-257.2
1963,880.1,170.0
1964,513.8,-196.3
1965,1025.1,315.0
1966,1003.5,293.4
1967,457.5,-252.6
1968,283.9,-426.2
1969,512.8,-197.3
1970,595.1,-115.0
1971,580.1,-130.0
1972,1365.3,655.2
1973,541.2,-168.9
1974,823.1,113.0
1975,774.2,64.1
1976,486.1,-224.0
1977,967.3,257.2
1978,874.3,164.2
1979,729.7,19.6
1980,847.5,137.4
1981,818.6,108.5
1982,1176.9,466.8
1983,508.2,-201.9
1984,984.0,273.9
1985,454.3,-255.8
1986,810.0,99.9
1987,801.1,91.0
1988,433.9,-276.2
1989,417.1,-293.0
1990,377.5,-332.6
1991,771.4,61.3
1992,1037.9,327.8
1993,545.2,-164.9
1994,520.1,-190.0
1995,603.6,-106.5
1996,360.4,-349.7
1997,1032.4,322.3
1998,167.1,-543.0
1999,664.9,-45.2
2000,852.2,142.1
2001,732.6,22.5
2002,1059.2,349.1
2003,518.8,-191.3
2004,540.4,-169.7
2005,967.2,257.1
2006,748.7,38.6
2007,350.1,-360.0
2008,668.5,-41.6
2009,574.3,-135.8
2010,374.9,-335.2
2011,407.5,-302.6
2012,613.4,-96.7
2013,338.6,-371.5
2014,633.0,-77.1
2015,545.0,-165.1
2016,488.3,-221.8
2017,651.7,-58.4
2018,407.3,-302.8
2019,158.0,-552.1
2020,431.4,-278.7
Tendencia Lineal por Decada,,-45.9   (mm / Decada)
