"Indice Climatico y Tendencia 
 
 Indice de sequia estandarizada 
 
 Indice que corresponde al indice de sequia estandarizada a 12 meses.",,
Ano,Valor (u.e.),Anomalia (u.e.)
1961,2.5,2.3
1962,-0.2,-0.4
1963,1.1,0.9
1964,0.5,0.3
1965,1.9,1.7
1966,0.4,0.2
1967,0.4,0.2
1968,-1.0,-1.2
1969,1.1,0.9
1970,0.2,0.0
1971,1.4,1.2
1972,1.1,0.9
1973,-0.8,-1.0
1974,-1.1,-1.3
1975,-0.1,-0.3
1976,-0.3,-0.5
1977,0.9,0.7
1978,0.4,0.2
1979,0.0,-0.2
1980,0.9,0.7
1981,-0.1,-0.3
1982,0.6,0.4
1983,-1.0,-1.2
1984,0.1,-0.1
1985,-0.1,-0.3
1986,0.6,0.4
1987,-0.4,-0.6
1988,-1.9,-2.1
1989,-1.2,-1.4
1990,0.0,-0.2
1991,-0.1,-0.3
1992,0.2,0.0
1993,1.6,1.4
1994,-0.2,-0.4
1995,0.0,-0.2
1996,-1.6,-1.8
1997,1.3,1.1
1998,-2.5,-2.7
1999,-0.8,-1.0
2000,0.8,0.6
2001,0.3,0.1
2002,1.2,1.0
2003,0.1,-0.1
2004,0.2,0.0
2005,0.6,0.4
2006,1.1,0.9
2007,-1.6,-1.8
2008,0.5,0.3
2009,0.3,0.1
2010,-0.8,-1.0
2011,-0.5,-0.7
2012,-0.1,-0.3
2013,-0.8,-1.0
2014,0.1,-0.1
2015,0.5,0.3
2016,-1.6,-1.8
2017,-0.2,-0.4
2018,-0.6,-0.8
2019,-2.4,-2.6
2020,-1.1,-1.3
Tendencia Lineal por Decada,,-0.2   (u.e. / Decada)
